no;share;id;year;RGO;L;K;RI
3922;-0.185411751;12611;90;9.853616766;4.589185023;8.326992472;9.668351664
3923;-0.177434042;12611;91;9.819141123;4.531039419;8.24648077;9.646901202
3924;-0.54522711;12612;81;3.030133737;2.687982608;5.380630069;2.533977231
3925;-0.912602961;12612;82;3.495526935;2.524571893;5.38992349;2.641858635
3926;-0.988734424;12612;83;3.532611523;2.602527972;5.39531887;2.572875322
3927;-1.184443712;12612;84;3.638616801;1.945910149;5.398947151;2.508166733
3928;-1.067196012;12612;85;3.194829556;2.539510796;5.400227823;2.183152152
3929;-0.556775808;12665;81;9.577334913;4.842758469;9.127868887;9.030474469
3930;-0.268840462;12665;82;9.763969863;4.550891032;6.53121113;9.497529379
3931;-0.303071469;12665;83;9.99573926;5.497057843;7.240168823;9.697969194
3932;-0.36281535;12665;84;10.01274888;5.654488277;7.713544154;9.654958207
3933;-0.317787468;12675;85;8.542637617;4.557538473;7.597431232;8.228626678
3934;-0.31056115;12675;86;9.235471151;5.174864496;8.100692266;8.929751443
3935;-0.095760159;12681;85;10.79103394;4.834741279;8.337464403;10.69490555
3936;-0.122506335;12681;86;10.64206491;4.773885587;8.338694085;10.51670134
3937;-0.284453452;12686;85;5.839065922;2.397895273;6.032818993;5.551399725
3938;-0.525758505;12692;82;11.42080555;6.032876236;8.868133914;10.89648929
3939;-0.523381412;12692;85;11.64948807;5.786268952;10.58697672;11.12815539
3940;-0.473938584;12692;86;11.66739703;5.804385261;10.76302488;11.19661884
3941;-0.442108721;12692;87;11.6729425;5.892595705;10.74147648;11.23474994
3942;-0.539157093;12692;88;11.07080496;5.827943151;10.77616676;10.53994801
3943;-0.375394732;12698;81;10.08321411;4.450857063;8.972825987;9.720101562
3944;-0.488351494;12698;82;10.15814665;4.233053647;9.063252097;9.681470442
3945;-0.176624522;12698;85;10.12877607;4.382559215;9.375795222;9.959835118
3946;-0.290730536;12698;86;10.17478036;4.196433321;9.410644772;9.888673481
3947;-0.275706053;12698;87;9.9311657;4.265565531;9.400480083;9.657611615
3948;-0.21464844;12698;88;9.467840814;3.983682139;9.119087448;9.25505005
3949;-0.279130965;12704;81;8.380869287;4.079743266;4.831313628;8.102340998
3950;-0.300878525;12704;82;8.234293092;4.218515616;5.103119255;7.933656681
3951;-0.319277465;12704;83;8.442904268;4.026917623;5.064283951;8.124498778
3952;-0.279264778;12704;85;8.138319283;4.120200322;6.386830613;7.860525779
3953;-0.227847487;12711;81;8.451608811;2.470242693;4.059271476;8.226022554
3954;-0.16340144;12711;82;8.578765342;2.788739086;4.29560293;8.414668711
3955;-0.821982265;12711;83;9.026004992;3.85926315;5.880392152;8.202791354
3956;-0.807823598;12711;84;8.861099778;3.191961064;6.497929113;8.051386835
3957;-0.350403219;12711;85;8.754583293;3.612553183;6.498916107;8.40217267
3958;-0.627128243;12711;86;8.884599208;3.338105432;6.329607968;8.258326509
3959;-0.428226441;12711;87;8.1835346;2.890710785;6.242323125;7.752201386
3960;-0.147377148;12711;88;8.129718767;3.24047864;6.045170038;7.981322659
3961;-0.238776386;12711;89;8.113241927;2.919241402;6.194616127;7.871525327
3962;-1.0094347;12711;90;8.440416969;3.154571814;6.591712412;7.424072777
3963;-0.674643517;12711;91;9.208324963;3.328865988;7.254062331;8.531270302
3964;-0.401875764;12719;81;7.819636302;3.59299265;5.928341365;7.418138471
3965;-0.356280118;12719;82;7.656716471;3.535174915;5.912740683;7.303986561
3966;-0.505325317;12719;83;7.469826337;3.4906763;5.875700489;6.969974217
3967;-0.731579959;12719;84;7.160041986;3.499058188;5.799488195;6.441943924
3968;-0.437524438;12719;86;7.585111319;3.53420701;5.667215188;7.153664378
3969;-0.367281646;12719;88;7.649359374;3.445614529;5.70034579;7.278417129
3970;-0.490670711;12719;89;7.184420806;3.392791369;5.625961029;6.697328529
3971;-0.599636734;12719;90;7.055581383;3.330657749;5.551243925;6.463970155
3972;-0.443883479;12719;91;7.038433224;3.261317917;5.477352253;6.604398177
3973;-0.714477837;12720;85;7.261945082;2.274430412;4.474816809;6.549226113
3974;-0.728990078;12720;86;8.138090604;2.277892504;5.451583888;7.41006688
3975;-1.036659598;12720;87;8.386873043;2.509332213;6.642201957;7.35213353
3976;-1.326714635;12720;88;8.220388252;2.470754911;6.595743825;6.897015378
3977;-0.942867994;12720;89;7.921085961;2.325385129;6.539822042;6.978807763
3978;-1.175917625;12720;90;7.749384235;2.882053429;7.042431173;6.576290103
3979;-1.166941762;12720;91;7.765457462;2.793495394;7.16953832;6.593789805
3980;-0.390029967;12734;86;7.15483258;2.722234845;6.237175145;6.76486191
3981;-0.40158394;12734;87;7.150691692;2.81532493;6.294264839;6.749280536
3982;-0.43343851;12734;88;6.982721081;2.799825546;6.244070899;6.549287609
3983;-0.532049537;12734;89;7.145497703;2.785660754;6.31518934;6.61350366
3984;-0.411122352;12734;91;7.44510242;3.47946615;6.257704653;7.03306967
3985;-0.195965111;12742;84;8.28970072;3.587309805;7.105104847;8.101366383
3986;-0.231088281;12747;81;7.154224656;2.696431811;6.038637571;6.92920199
3987;-0.457693666;12747;82;7.703998854;3.532429319;5.760303348;7.243397616
3988;-0.097806774;12747;83;7.226057187;3.335845542;6.089584289;7.121699419
3989;-0.351655424;12747;84;7.769398619;3.205650093;5.978535408;7.404293606
3990;-0.193600953;12747;87;7.52248031;3.677835995;5.987013279;7.31459168
3991;-0.573274195;12761;81;6.202333055;2.586689334;3.408797125;5.624235953
3992;-0.570253968;12761;82;6.111087252;2.548657051;3.361679719;5.536627547
3993;-0.60873431;12761;83;6.059599171;2.527488112;3.315517765;5.451459913
3994;-0.298050344;12761;84;6.319361521;2.405624678;5.116273847;6.006780239
3995;-0.475944519;12761;85;6.281834274;2.384715809;5.138137027;5.784559682
3996;-0.387107611;12761;86;6.082492556;2.375960184;5.095433989;5.680841481
3997;-0.456645668;12761;87;5.968698662;2.325687388;5.666148718;5.498012543
3998;-0.515832782;12761;88;5.857038415;2.344453567;5.623340823;5.332167482
3999;-0.562523603;12761;89;5.993297583;2.358491805;5.581663231;5.426180517
4000;-0.766682863;12761;90;6.050816387;2.412006376;5.541076233;5.293449428
4001;-0.660496056;12761;91;6.028669804;2.211713813;5.501539991;5.349124451
4002;-0.050744656;12765;85;8.032489544;2.5970739;6.325480374;7.98200133
4003;-0.178831935;12765;86;7.827075499;3.016919369;6.545242492;7.649178866
4004;-0.084918499;12765;87;8.177351976;2.807994771;6.478883284;8.091196729
4005;-0.115961656;12765;88;7.994652073;2.744405264;6.413090477;7.878827214
4006;-0.114955023;12765;89;8.144478607;2.749841086;6.676286535;8.028908318
4007;-0.13084361;12765;90;8.283432565;2.94027098;6.617893587;8.151772174
4008;-0.181504086;12765;91;8.018744433;2.754601722;6.605611059;7.820799536
4009;-0.099075228;12771;81;8.147288259;1.924394394;5.817960931;8.051024387
4010;-0.030182147;12771;82;8.030269249;2.156887951;6.300405288;7.966626921
4011;-0.288255066;12786;81;7.321849714;3.251151368;-1.519143292;7.040131296
4012;-0.462547064;12792;81;5.952723687;2.653428102;5.108752661;5.494380364
4013;-0.288414061;12792;82;5.556636454;2.231131236;5.075464834;5.272062543
4014;-0.193519861;12792;83;5.807048207;2.362430315;5.04804346;5.615197817
4015;-0.213885367;12792;84;5.386121321;2.351009252;5.248281489;5.175893318
4016;-0.310460716;12800;81;8.275172572;2.586209356;5.642794284;7.965294959
4017;-0.354650468;12800;82;8.18084581;2.302585093;5.627418118;7.826846578
4018;-0.262587041;12800;83;8.014300779;2.450868977;5.6014498;7.753225612
4019;-0.202602223;12800;84;7.78275882;2.363692494;5.609892246;7.579785239
4020;-0.290720254;12804;81;6.616332903;2.575172252;4.154296494;6.389544255
4021;-0.348576665;12804;82;6.553794457;2.818483431;4.853886536;6.212156243
4022;-0.358974606;12804;83;6.513769502;2.571043072;4.812025056;6.202303025
4023;-0.349452764;12804;84;6.472254407;2.573169021;4.771459677;6.141460752
4024;-0.354584336;12804;85;6.449099905;2.405430661;4.732160917;6.084457007
4025;-0.35601756;12804;86;6.45396347;2.491195153;4.70932013;6.103962237
4026;-0.291821718;12804;87;6.332370084;2.503146786;4.73766349;6.060251068
4027;-0.717158914;12808;81;9.002848713;4.804089582;7.419565574;8.304176051
4028;-0.583951533;12808;82;8.843818346;4.960264811;7.353321419;8.261822501
4029;-0.637211382;12808;83;8.824401687;5.165147934;7.456595233;8.176133623
4030;-0.554942906;12808;84;8.352194858;4.511243418;7.552099508;7.786647511
4031;-0.373179108;12808;86;8.161723088;4.06255898;7.42979827;7.770987796
4032;-0.238801286;12808;87;8.339751311;3.899483393;8.084531559;8.089868382
4033;-0.141051456;12808;88;8.354586942;4.580254112;8.042608224;8.213445648
4034;-0.242423072;12812;81;8.392717768;2.748241687;5.324611836;8.150949383
4035;-0.351550102;12812;82;8.613284671;2.87572057;5.547205997;8.262345107
4036;-0.416767806;12812;83;8.35222607;2.898360482;5.516823105;7.937002312
4037;-0.437277883;12812;84;7.750129171;2.571688006;5.690852357;7.316803884
4038;-0.897264957;12822;81;10.5339052;6.775643428;9.718657461;9.650011449
4039;-0.708441198;12822;82;10.53234014;6.670512246;9.833522564;9.83140838
4040;-0.720708907;12822;83;10.65520817;6.78575315;9.504238461;9.933227429
4041;-0.404692888;12822;84;8.729334723;5.009390623;9.475216503;8.327972696
4042;-0.019733442;12837;81;10.98827133;4.753443578;7.038896611;10.96886563
4043;-0.251672804;12837;82;10.72577611;5.368193494;7.606115775;10.47456133
4044;0.025777444;12837;83;10.41461883;3.592686631;10.30222454;10.44005105
4045;3.35423255;12837;84;4.604178636;4.308506452;10.28494916;7.95891045
4046;-0.24293682;12845;81;8.359533073;3.768809534;5.6919132;8.115693502
4047;-0.333490789;12845;82;8.270044884;3.850843907;7.18194055;7.936495142
4048;-0.161808029;12845;83;8.399630932;3.617208932;7.178468849;8.234511422
4049;-0.013677185;12845;84;7.279766102;3.704847213;6.087807214;7.267309034
4050;-0.387111723;12848;81;8.769973212;2.670746869;6.539740737;8.384407614
4051;-0.31443575;12848;82;8.426326095;2.461919837;6.531314299;8.114496659
4052;-0.143282965;12848;83;7.717632532;3.211620642;6.491286307;7.566249978
4053;-0.704972565;12848;84;4.974983976;1.20397278;6.452252833;4.199473156
4054;-0.549006104;12850;81;6.610696045;2.708914873;4.901577246;6.064456086
4055;-0.388991654;12850;82;6.72566907;3.13535837;5.004144036;6.338471138
4056;-0.458937883;12850;83;6.403659482;2.708050201;4.927331414;5.948393964
4057;-0.987569332;12850;84;6.888129561;2.389772177;4.840544965;5.900817641
4058;-0.176079109;12868;81;6.844815479;2.4567358;5.170203575;6.68388713
4059;-0.215370834;12868;82;6.686226177;2.519793939;5.080466505;6.473811385
4060;-0.274033189;12868;83;6.554571548;2.476861523;4.990868457;6.290162307
4061;-0.306509376;12868;84;6.466980168;2.525063979;4.901408763;6.168614073
4062;-0.280687392;12880;81;8.664509156;2.572022627;5.145690095;8.384234626
4063;-0.164677873;12880;82;7.563669116;2.290512523;6.437567355;7.399578373
4064;-0.250564814;12880;83;6.540766271;2.225377649;6.371262164;6.290982465
4065;-0.108023845;12880;84;8.100885901;2.203729579;6.305478059;7.992850928
4066;-0.175921395;12881;81;7.873178936;4.142022457;8.34700835;7.720456062
4067;-0.194326892;12881;82;7.567958175;2.97597032;8.282158109;7.357929427
4068;-0.356001496;12881;83;8.339130366;2.926739368;8.220004091;8.002974529
4069;-0.4430857;12881;84;7.825469021;2.689546755;8.32645148;7.433322491
4070;-0.815302193;12882;81;5.409411414;2.329396338;5.239203639;4.621998015
4071;-0.584576964;12882;82;5.57095791;2.308765979;5.205932637;4.958620347
4072;-0.507852972;12882;83;5.387616767;2.302585093;4.361333073;4.858599246
4073;-0.553457499;12882;84;5.577285781;2.397895273;4.325272878;4.948449364
4074;-0.667057157;12886;81;6.979517668;3.331465685;5.891361083;6.320334587
4075;-0.522246242;12886;82;6.481731154;2.278045669;6.572362013;5.969505382
4076;-0.594129622;12886;83;6.658905645;2.252973468;6.631586427;6.078333689
4077;-0.371984452;12886;84;6.575661589;2.304760916;6.588362646;6.218135683
4078;-0.115431957;12896;81;8.584421877;2.924065645;6.820712962;8.456986109
4079;-0.118847899;12896;82;8.645424234;2.818051118;7.512599411;8.523066437
4080;-0.119104557;12896;83;8.468387446;2.801068244;7.739308715;8.343192235
4081;-0.104128674;12896;84;8.559366366;2.654897086;7.747515982;8.442031569
4082;-3.154633522;12901;82;3.534178957;0.916290732;4.994631758;0.400593576
4083;-3.138709784;12901;83;3.736676487;2.302585093;5.102260492;0.635857396
4084;-3.110507727;12901;84;3.819012502;1.76358862;5.082014246;0.825057922
4085;-0.238435656;12903;81;7.5362039;2.980300571;6.226767093;7.304392637
4086;-0.297564715;12903;82;7.481724729;3.197118628;6.425273634;7.184963934
4087;-0.376998544;12903;83;7.643711229;2.963702183;6.462997939;7.26372227
4088;-0.502026916;12903;84;7.591524148;3.262122027;6.395214114;7.090377287
4089;-0.291455626;12916;81;6.339300585;2.197224577;4.022933384;6.05356513
4090;-0.385456949;12916;82;6.281115772;2.197224577;4.008509223;5.904187105
4091;-0.34260115;12916;83;6.07876006;2.079441542;3.962384099;5.744686692
4092;-0.353507906;12916;84;6.029006559;2.079441542;3.917260578;5.685542072
4093;-0.056308765;12955;81;9.457434797;2.697780747;7.152385662;9.411451897
4094;-0.102489211;12955;82;9.570991833;2.853596046;8.054829444;9.471241578
4095;-0.054593127;12955;83;9.566339463;2.95047565;8.031059466;9.511636962
4096;-0.061368134;12955;84;9.399269607;2.965190948;7.562339582;9.337394792
4097;-0.367022365;12961;81;6.522092798;2.538234425;3.988987791;6.1733269
4098;-0.39104864;12961;82;6.259302274;2.223710494;3.907859075;5.871357398
4099;-0.397776484;12961;83;6.252273789;2.276514528;3.826752998;5.825795015
4100;-0.259949535;12961;84;6.288030533;2.245913294;3.74566965;5.991712472
4101;-0.333792418;12961;85;6.454220947;2.164895658;3.664608086;6.04742607
4102;-0.435515016;12961;86;6.325461363;2.659471025;3.583567998;5.886839065
4103;-0.359510541;12961;87;6.340502893;2.508771022;3.50254898;5.952929549
4104;-0.253838032;12961;88;6.285465685;2.331398381;3.421550259;6.01887845
4105;-0.228603303;12961;89;6.313421103;2.067188658;3.34057189;6.078575953
4106;-0.187103182;12961;90;6.341953128;1.856131322;3.259612904;6.125663346
4107;-0.180180758;12961;91;6.234997747;1.804202601;4.630601646;6.031886242
4108;-0.135856912;12981;81;11.28717099;5.211061819;8.627715907;11.15905863
4109;-0.133289739;12981;82;11.3660042;5.15631083;8.617574122;11.24202901
4110;-0.134860545;12981;83;11.38593877;4.98556045;8.546611662;11.26177279
4111;-0.148991361;12981;84;11.68370818;5.212370902;9.126098275;11.54499825
4112;-0.399570614;12983;81;6.798498293;2.397895273;4.573954832;6.402021143
4113;-0.551720798;12983;82;6.8779949;2.397895273;4.979841386;6.33277832
4114;-0.458975703;12983;83;6.776525574;2.397895273;4.922094317;6.327788763
4115;-0.281655312;12983;84;6.636943127;2.397895273;4.865587883;6.36699907
4116;-0.113628276;12984;81;7.489635661;1.9853442;4.410767554;7.379707616
4117;-0.093278907;12984;82;7.583157691;1.962577217;4.852666877;7.511369929
4118;-0.085695565;12984;83;8.106368213;2.312215977;5.376899611;8.033707445
4119;-0.216926172;12984;84;7.764936269;2.213363641;5.351690779;7.572846343
4120;-0.159657836;13000;81;9.804782574;4.592699948;7.748456338;9.648791856
4121;-0.227354065;13000;82;10.25565613;5.225105517;9.115523039;10.02409689
4122;-0.106406093;13000;83;10.26118836;5.223298088;9.212849136;10.15249384
4123;-0.057068009;13000;84;9.569674687;3.609195796;9.120600275;9.51191596
4124;-0.502040803;13001;81;5.135798437;1.673976463;2.598619396;4.636749402
4125;-0.474261791;13001;82;5.4012306;1.7864824;3.433438353;4.928070471
4126;-0.537888587;13001;83;5.59492895;1.815055036;3.586753651;5.058380145
4127;-0.729542196;13001;84;5.405785888;2.203895692;3.519782821;4.679470046
4128;-0.062647521;13002;81;9.15262653;2.927341636;6.286767387;9.089790096
4129;-0.107602201;13002;82;8.991503269;2.948848669;6.324239729;8.884697131
4130;-0.08790791;13002;83;8.871483077;3.04081541;6.638281826;8.78877826
4131;-0.13873823;13002;84;8.789528389;2.934998861;6.681653866;8.659989757
4132;-0.113285169;13002;85;8.758452823;2.936135744;6.742614363;8.65212419
4133;-0.121451773;13002;86;8.972762085;3.023675395;6.77251351;8.853468003
4134;-0.143986017;13002;87;9.091499758;2.847661424;6.770464037;8.951440923
4135;-0.199584872;13002;88;8.896824466;2.899993879;7.159647991;8.701109911
4136;-0.113962017;13002;89;9.068734392;2.880422119;7.414226097;8.953587837
4137;-0.084884822;13002;90;9.023474953;2.240206002;7.470860646;8.942472543
4138;-0.093286633;13002;91;9.16378798;2.629271087;7.429923775;9.069973843
4139;-0.118822992;13006;81;9.760159783;2.847256038;7.710741482;9.645804808
4140;0.004169937;13006;82;9.260355047;3.340456842;7.19786945;9.268177012
4141;-0.321515769;13006;83;8.233986182;3.836980125;7.157293119;7.940919345
4142;-0.10087207;13006;84;9.249303578;3.390335702;7.119447873;9.158782446
4143;-0.533892751;13008;81;8.521722956;3.999912909;7.315970671;7.990236366
4144;-0.564464986;13008;82;8.410587652;4.319060871;7.358423863;7.825643855
4145;-0.517640412;13008;83;8.513463785;3.971185737;7.550255222;8.010362588
4146;-0.26978901;13008;84;7.956431972;3.144887768;7.502601251;7.694278619
4147;-0.097634248;13016;81;9.623806718;4.481156087;5.665661872;9.529018936
4148;-0.087719709;13016;82;9.641966907;4.356731812;5.686377033;9.55374763
4149;-0.122494146;13016;83;9.538707656;4.577497328;6.617419705;9.414098006
4150;-0.14136146;13016;84;9.402363898;4.515958431;6.559919675;9.257123874
4151;-0.499545008;13020;81;7.081708586;2.884595018;5.789733923;6.595022123
4152;-0.65680486;13020;82;7.045299879;3.145253528;5.783363462;6.405216352
4153;-0.436245143;13020;83;7.023915797;3.037999238;5.818649026;6.588675757
4154;-0.438128948;13020;84;6.865082844;2.850280355;5.81121299;6.429675079
4155;-0.260136306;13032;81;10.35247818;4.179262055;8.052656622;10.10748364
4156;-0.171236843;13032;82;10.53341981;3.95986755;8.013913892;10.37365535
4157;-0.148364782;13032;83;10.45068153;4.153408579;8.552662982;10.3127714
4158;-0.648638904;13036;81;6.288416003;2.120263498;4.277119753;5.645951874
4159;-0.372561306;13036;82;6.661396794;2.397895273;4.237002252;6.29071711
4160;-0.479300201;13036;83;6.162345353;2.063283778;4.508595291;5.687972008
